course_id,course_name_en,course_name_th,course_abbrev,credit
3502210,ILLUSTRATION I,ภาพประกอบเรื่อง 1,ILLUSTRATION I,3
3502222,HISTORY OF CREATIVE ARTS I,ประวัติศาสตร์นฤมิตศิลป์ 1,HIST CREAT ARTS I,3
3502223,HISTORY OF CREATIVE ARTS II,ประวัติศาสตร์นฤมิตศิลป์ 2,HIST CREAT ARTS II,3
3502242,CREATIVE PRESENTATION I,ทักษะนฤมิตศิลป์ 1,CREATIVE PRES I,3
3502250,CREATIVE GRAPHICS I,เรขศิลป์ 1,CREATVE GRPHCS I,3
3502272,HISTORY OF GRAPHIC DESIGN,ประวัติศาสตร์การออกแบบเรขศิลป์,HIST GRAPH DSGN,3
3502290,MATERIAL AND PROCESS II,วัสดุและกรรมวิธี 2,MATERL/PROCESS II,3
3502291,CREATIVE PHOTOGRAPHY,การถ่ายภาพสร้างสรรค์,CREAT PHOTOGRAPHY,3
3502310,COMPUTER GRAPHIC DESIGN I,การออกแบบคอมพิวเตอร์กราฟิก 1,COMP GRPHC DESN I,3
3502311,COMPUTER GRAPHIC DESIGN II,\N,COMP GRPHC DESN II,3
3502350,CREATIVE GRAPHICS II,เรขศิลป์ 2,CREATVE GRPHCS II,3
3502351,CREATIVE GRAPHICS III,เรขศิลป์ 3,CREATVE GRPHCS III,3
3502356,ADVERTISING DESIGN I,การออกแบบโฆษณา 1,ADVERTISING DES I,3
3502400,INDEPENDENT STUDY,การศึกษาอิสระ,INDEPENDENT STUDY,3
3502416,SEMINAR IN CREATIVE ARTS,สัมมนานฤมิตศิลป์,SEM CREATIVE ARTS,3
3502417,PROFESSIONAL PRACTICE IN CREATIVE ARTS,การฝึกวิชาชีพนฤมิตศิลป์,PROF PRAC CRE ART,3
3502418,RESEARCH IN CREATIVE ARTS,การวิจัยนฤมิตศิลป์,RSRCH CREATIVE ART,3
3502450,CREATIVE GRAPHICS IV,เรขศิลป์ 4,CREATVE GRPHCS IV,3
3502451,CREATIVE GRAPHICS V,เรขศิลป์ 5,CREATVE GRPHCS V,3
3502490,SENIOR PROJECT IN CREATIVE ARTS,งานโครงการนฤมิตศิลป์,SNR PROJ CRE ARTS,6
3503111,INTRODUCTION TO CLASSICAL MUSIC,ดนตรีคลาสสิกปริทรรศน์,INTRO CLASSIC MUS,3
3503185,VOICE I,ขับร้องตะวันตก 1,VOICE I,1
3504101,INTRODUCTION TO DANCE,นาฏยศิลปบริทรรศน์,INTRO TO DANCE,3
3504105,PHYSIOLOGY OF DANCERS,สรีรวิทยาของผู้แสดงนาฏยศิลป์,PHYSIOL DANCERS,3
3504114,THAI DANCE THEORY,ทฤษฎีนาฏยศิลป์ไทย,THAI DANCE THEORY,3
3504115,WESTERN DANCE THEORY,ทฤษฎีนาฏยศิลป์ตะวันตก,WEST DANCE THEORY,3
3504117,HISTORY OF THAI DANCE,ประวัตินาฏยศิลป์ไทย,HISTORY THAI DANCE,3
3504118,HISTORY OF WESTERN DANCE,ประวัตินาฏยศิลป์ตะวันตก,HISTORY WEST DANCE,3
3504119,HISTORY OF EASTERN DANCE,ประวัตินาฏยศิลป์ตะวันออก,HISTORY EAST DANCE,3
3504142,THAI DANEC SKILL FOR MALE CHARACTER I,ทักษะนาฏยศิลป์ไทยตัวพระ 1,TH DAN SKI ML I,3
3504144,THAI DANCE SKILL FOR MALE CHARACTER II,ทักษะนาฏยศิลป์ไทยตัวพระ 2,TH DAN SKI ML II,3
3504190,CONTEMPORARY DANCE I,นาฏยศิลป์ร่วมสมัย 1,CONTEM DANCE I,3
3504195,THEATRE DANCE I,นาฏศิลป์การแสดง 1,THEATRE DANCE I,3
3504210,ORIENTAL DANCE THEORY,ทฤษฎีนาฏยศิลป์ตะวันออก,ORNTL DANCE THEORY,3
3504230,LIKAY,ลิเก,LIKAY,3
3504235,DANCE PRODUCTION AND DESIGN,การออกแบบและสร้างงานด้านนาฏยศิลป์,DANCE PROD/DESIGN,3
3504242,THAI DANCE SKILL FOR MALE CHARACTER III,ทักษะนาฏศิลป์ไทยตัวพระ 3,TH DAN SKI ML III,3
3504244,THAI DANCE SKILL FOR MALE CHARACTER IV,ทักษะนาฏยศิลป์ตัวพระ 4,TH DAN SKI ML IV,3
3504311,CHOREOGRAPHY I,นาฏยประดิษฐ์ 1,CHOREOGRAPHY I,3
3504312,CHOREOGRAPHY II,นาฏยประดิษฐ์ 2,CHOREOGRAPHY II,3
3504315,DANCE PRODUCTION,การจัดการแสดงนาฏศิลป์,DANCE PRODUCTION,3
3504318,RESEARCH IN DANCE I,การวิจัยนาฏยศิลป์ 1,RSRCH DANCE I,3
3504342,THAI DANCE SKILL FOR MALE CHARACTER V,ทักษะนาฏยศิลป์ไทยตัวพระ 5,TH DAN SKI ML V,3
3504344,THAI DANCE SKILL FOR MALE CHARACTER VI,ทักษะนาฏยศิลป์ไทยตัวพระ 6,TH DAN SKI ML VI,3
3504360,INDIAN DANCE,นาฏยศิลป์อินเดีย,INDIAN DANCE,3
3504361,INDONESIAN DANCE,นาฏยศิลป์อินโดนีเซีย,INDONESIAN DANCE,3
3504373,SOUTHERN DANCE,นาฏยศิลป์ทักษิณ,SOUTHERN DANCE,3
3504417,PROFESSIONAL PRACTICE IN DANCE,การฝึกวิชาชีพนาฏยศิลป์,PROF PRAC DANCE,3
3504417,PROFESSIONAL PRACTICE IN DANCE,ปฎิบัติการวิชาชีพทางดนตรี,PROF PRAC DANCE,3
3504418,RESEARCH IN DANCE II,การวิจัยนาฏยศิลป์ 2,RSRCH DANCE II,3
3504441,THAI DANCE SKILL FOR MALE CHARACTER VII,ทักษะนาฏศิลป์ไทยตัวพระ 7,TH DAN SKI ML VII,3
3600202,NUTRITION,โภชนาการ,NUTRITION,2
3600204,HEALTHY SEXUALITY,เพศศาสตร์สุขภาพ,HLTH SEXUALITY,3
3600205,FAMILY HEALTH CARE,การดูแลสุขภาพครอบครัว,FAM HLTH CARE,3
3600207,HEALTHY LIVING,การดำรงชีวิตอย่างผาสุก,HLTH LIVING,3
3600209,EMERGENCY AND DISASTER CARE,การดูแลในภาวะฉุกเฉินและภัยพิบัติ,EMER DISAS CARE,3
3600603,INDIVIDUAL STUDY II,เอกัตศึกษา 2,INDIVIDUAL STD II,2
3600626,QUALITATIVE RESEARCH IN NURSING,การวิจัยเชิงคุณภาพทางการพยาบาล,QUAL RES NUR,3
3600627,INSTRUMENT DEVELOPMENT IN NURSING RESEARCH,การพัฒนาเครื่องมือในการวิจัยทางพยาบาลศาสตร์,INST DEV NUR RES,2
3600628,NURSING THERAPEUTICS,การบำบัดทางการพยาบาล,NUR THERAPEUTICS,3
3600635,RESEARCH METHODOLOGY AND UTILIZATION IN NURSING SCIENCE,วิธีวิทยาการวิจัยและการใช้ผลการวิจัยทางพยาบาลศาสตร์,RES METH UTIL NUR,3
3600636,POLICY AND HEALTH CARE DELIVERY SYSTEM,นโยบายและระบบบริการสุขภาพ,POL HLTH DEL SYS,2
3640203,MATERNAL AND CHILD HEALTH,การอนามัยแม่และเด็ก,MTRNL CHILD HEALTH,2
3641201,EMERGENCY NURSING,การพยาบาลฉุกเฉิน,EMERGENCY NURSING,2
3642720,ADVANCED PSYCHIATRIC MENTAL HEALTH NURSING FOR ADULTS AND ELDERLY,การพยาบาลจิตเวชและสุขภาพจิตขั้นสูงสำหรับผู้ใหญ่และผู้สูงอายุ,ADV PSYCH NUR A/E,2
3642721,PRACTICUM IN ADVANCED PSYCHIATRIC MENTAL HEALTH NURSING,ปฏิบัติการพยาบาลจิตเวชและสุขภาพจิตขั้นสูง,PRAC ADV PSYCH NUR,3
3642721,PRACTICUM IN ADVANCED PSYCHIATRIC MENTAL HEALTH NURSING,ปฏิบัติการพยาบาลจิตเวชและสุขภาพจิตขั้นสูง,PRAC ADV PSYCH NUR,3
3646614,NURSING LEADERSHIP DEVELOPMENT,การพัฒนาภาวะผู้นำทางการพยาบาล,NUR LEAD DEV,2
3646619,INTERNATIONAL NURSING ADMINISTRATION,การบริหารการพยาบาลนานาชาติ,INT NUR ADM,2
3646624,FIELD STUDY IN NURSING ADMINISTRATION,การฝึกงานการบริหารการพยาบาล,FLD STUD NUR ADM,3
3646710,SEMINAR IN NURSING ADMINISTRATION,สัมมนาการบริหารการพยาบาล,SEMINAR NUR ADM,2
3647543,ADVANCED NURSING FOR CHILDREN WITH HEALTH PROBLEMS,การพยาบาลขั้นสูงสำหรับเด็กที่มีปัญหาสุขภาพ,ADV NUR CH PROB,2
3647544,PRACTICUM IN ADVANCED PEDIATRIC NURSING,ปฏิบัติการพยาบาลเด็กขั้นสูง,PRAC ADV PED NUR,3
3647544,PRACTICUM IN ADVANCED PEDIATRIC NURSING,ปฏิบัติการพยาบาลเด็กขั้นสูง,PRAC ADV PED NUR,3
3647548,ADVANCED NURSING FOR ADULTS WITH CHRONIC ILLNESS,การพยาบาลขั้นสูงสำหรับผู้ใหญ่ที่มีปัญหาสุขภาพเรื้อรัง,ADV NUR AD CHRON,2
3647549,PRACTICUM IN ADVANCED ADULT NURSING,ปฏิบัติการพยาบาลผู้ใหญ่ขั้นสูง,PRAC ADV AD NUR,3
3647549,PRACTICUM IN ADVANCED ADULT NURSING,ปฏิบัติการพยาบาลผู้ใหญ่ขั้นสูง,PRAC ADV AD NUR,3
3647553,ADVANCED NURSING FOR ELDERLY WITH HEALTH PROBLEMS,การพยาบาลขั้นสูงสำหรับผู้สูงอายุที่มีปัญหาสุขภาพ,ADV NUR ELD PROB,2
3647554,PRACTICUM IN ADVANCED GERONTOLOGICAL NURSING,ปฏิบัติการพยาบาลผู้สูงอายุขั้นสูง,PRAC ADV GERON NUR,3
3647554,PRACTICUM IN ADVANCED GERONTOLOGICAL NURSING,ปฏิบัติการพยาบาลผู้สูงอายุขั้นสูง,PRAC ADV GERON NUR,3
3647801,NURSING THEORY DEVELOPMENT,การพัฒนาทฤษฎีทางการพยาบาล,NUR THEO DEV,2
3647806,NURSING RESEARCH SEMINAR,สัมมนาการวิจัยทางการพยาบาลศาสตร์,NUR RES SEM,2
3647811,THESIS,วิทยานิพนธ์,THESIS,12
3647828,DISSERTATION,วิทยานิพนธ์,DISSERTATION,48
3647830,PHILOSOPHY FOR NURSING SCIENCE DEVELOPMENT,ปรัชญาการพัฒนาศาสตร์ของการพยาบาล,PHIL NUR SCI DEV,2
3647831,ADVENCED NURSING RESEARCH DESIGN,การออกแบบการวิจัยขั้นสูงทางการพยาบาล,ADV NUR RES DSGN,3
3647833,STATE OF NURSING SCIENCE,สถานภาพศาสตร์ทางการพยาบาล,STATE NUR SCI,3
3647837,CONTEMPORARY ISSUES IN HEALTH POLICY AND SYSTEM,ประเด็นร่วมสมัยเกี่ยวกับนโยบายและระบบสุขภาพ,CONT ISS POL SYS,2
3647838,ADVANCED QUANTITATIVE RESEARCH IN NURSING,การวิจัยเชิงปริมาณขั้นสูงทางการพยาบาล,ADV QUAN RES NUR,2
3647839,ADVANCED QUALITATIVE RESEARCH IN NURSING,การวิจัยเชิงคุณภาพขั้นสูงทางการพยาบาล,ADV QUAL RES NUR,2
3647840,ADVANCED STATISTICS FOR NURSING RESEARCH,สถิติขั้นสูงสำหรับการวิจัยทางการพยาบาล,ADV STAT NUR RES,2
3647841,MEASUREMENT OF CLINICAL VARIABLES,การวัดตัวแปรทางคลินิก,MST CLIN VAR,2
3647843,SELECTED TOPICS IN QUALITATIVE RESEARCH IN NURSING,หัวข้อคัดสรรในการวิจัยเชิงคุณภาพทางการพยาบาล,SEL TOP QUAL RES,2
3647894,DOCTORAL DISSERTATION SEMINAR,สัมมนาวิทยานิพนธ์ระดับดุษฎีบัณฑิต,DOC DISSERT SEM,0
3647894,DOCTORAL DISSERTATION SEMINAR,สัมมนาวิทยานิพนธ์ระดับดุษฎีบัณฑิต,DOC DISSERT SEM,0
3647894,DOCTORAL DISSERTATION SEMINAR,สัมมนาวิทยานิพนธ์ระดับดุษฎีบัณฑิต,DOC DISSERT SEM,0
3647897,QUALIFYING EXAMINATION,การสอบวัดคุณสมบัติ,QUALIFYING EXAM,0
3649509,TEACHING AND LEARNING IN NURSING SCIENCE,การเรียนการสอนทางพยาบาลศาสตร์,TCH LERN NUR,3
3700104,INTEGRATED HEALTHCARE FOR NEW GENERATION,การดูแลสุขภาพแบบบูรณาการสำหรับคนรุ่นใหม่,INT HC NEW GEN,3
3700105,FOOD : SCIENCE ART,อาหาร มิติแห่งศาสตร์และศิลป์,FOOD SCI ART,3
3700105,FOOD : SCIENCE AND ART,อาหาร มิติแห่งศาสตร์และศิลป์,FOOD SCI ART,3
3700107,SEXUAL DEVELOPMENT,การพัฒนาการทางเพศ,SEXUAL DEVELOPMENT,3
3700108,HEALTH CARE AND PREVENTION FROM INFECTIOUS DISEASES IN DAILY LIFE,การดูแลสุขภาพและการป้องกันจากโรคติดเชื้อในชีวิตประจำวัน,HLTH PREV INFC DIS,3
3700109,IMMUNITY OF LIFE,ภูมิคุ้มกันชีวิต,IMMUNITY OF LIFE,3
3700110,GOOD HEALTH,สุขภาวะที่ดี,GOOD HEALTH,3
3700113,BLOOD: THE ESSENCE OF LIFE,โลหิต: หยาดแห่งชีวิต,BLOOD ESS LIFE,3
3700114,INTRODUCTION TO ENVIRONMENTAL TOXICOLOGY,ความรู้เบื้องต้นด้านพิษวิทยาสิ่งแวดล้อม,INTRO ENVI TOX,3
3700204,BIOINFORMATICS FOR ALLIED HEALTH SCIENCES,ชีวสารสนเทศสำหรับสหเวชศาสตร์,BIOINFORMATICS,2
3700205,MEDICAL GENETICS,พันธุศาสตร์ทางการแพทย์,MEDICAL GENETICS,2
3700206,BASIC MOLECULAR BIOLOGY LABORATORY,ปฏิบัติการอณูชีววิทยาเบื้องต้น,BSC MOL BIO LAB,2
3700207,FUNDAMENTAL MOLECULAR BIOLOGY,อณูชีววิทยาเบื้องต้น,FUND MOL BIO,2
3700302,APPLIED MOLECULAR BIOLOGY,อณูชีววิทยาประยุกต์,APPL MOL BIO,3
3700408,MOLECULAR BIOLOGY JOURNAL CLUB,วารสารสโมสรทางอณูขีววิทยา,MOL BIO JOUR CLUB,1
3700409,MOLECULAR BIOLOGY DIAGNOSIS FOR MEDICAL LABORATORY,การวินิจฉัยทางอณูชีวิทยาสำหรับห้องปฏิบัติการทางการแพทย์,MOL BIOL DIAG LAB,3
3700409,MOLECULAR BIOLOGY DIAGNOSIS FOR MEDICAL LABORATORY,การวินิจฉัยทางอณูชีววิทยาสำหรับห้องปฏิบัติการทางการแพทย์,MOL BIOL DIAG LAB,3
3700411,SCIENCE AND TECHNOLOGY FOR HALAL FOOD SERVICE AND PRODUCTION,วิทยาศาสตร์และเทคโนโลยีในการผลิตและการบริการอาหารฮาลาล,SCI/TECH HAL FOOD,2
3700463,COMMUNITY MEDICINE FOR HEALTH SCIENCES,เวชศาสตร์ชุมชนสำหรับวิทยาศาสตร์สุขภาพ,COM MED HLTH SCI,1
3700463,COMMUNITY MEDICINE FOR HEALTH SCIENCES,เวชศาสตร์ชุมชนสำหรับวิทยาศาสตร์สุขภาพ,COM MED HLTH SCI,1
3704204,BASIC PSYCHIATRY FOR PHYSICAL THERAPISTS,จิตเวชศาสตร์พื้นฐานสำหรับนักกายภาพบำบัด,BAS PSYCHIATRY PT,1
3705102,RADIATION IN DAILY LIFE,รังสีกับชีวิตประจำวัน,RADIA DAILY LIFE,3
3741101,COMPUTER FOR HEALTH SCIENCES,คอมพิวเตอร์สำหรับวิทยาศาสตร์สุขภาพ,COMP HLTH SCI,2
3741102,LIVE SMART AND HEALTHY,อยู่อย่างฉลาดและสุขภาพดี,LIVE SMART HLTHY,2
